date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:05:41	206/206	---M--	302	error ('Found')	text/html	date:Mon,%2006%20Jun%202016%2021:05:42%20GMT	http://developer.freevi.com/css/fonts/OpenSans/opensans_regular_macroman/OpenSans-Regular-webfont.eot?	G:/My_Work_Space/JavaWorkSpace/morphusSDK/Freevi%20sdk/developer.freevi.com/css/fonts/OpenSans/opensans_regular_macroman/OpenSans-Regular-webfontd41d.eot	(from http://developer.freevi.com/css/common.css)
17:05:41	206/206	---M--	302	error ('Found')	text/html	date:Mon,%2006%20Jun%202016%2021:05:42%20GMT	http://developer.freevi.com/css/fonts/OpenSans/opensans_regular_macroman/OpenSans-Regular-webfont.woff	G:/My_Work_Space/JavaWorkSpace/morphusSDK/Freevi%20sdk/developer.freevi.com/css/fonts/OpenSans/opensans_regular_macroman/OpenSans-Regular-webfont.woff	(from http://developer.freevi.com/css/common.css)
17:05:41	206/206	---M--	302	error ('Found')	text/html	date:Mon,%2006%20Jun%202016%2021:05:42%20GMT	http://developer.freevi.com/css/fonts/OpenSans/opensans_regular_macroman/OpenSans-Regular-webfont.ttf	G:/My_Work_Space/JavaWorkSpace/morphusSDK/Freevi%20sdk/developer.freevi.com/css/fonts/OpenSans/opensans_regular_macroman/OpenSans-Regular-webfont.ttf	(from http://developer.freevi.com/css/common.css)
17:05:42	206/206	---M--	302	error ('Found')	text/html	date:Mon,%2006%20Jun%202016%2021:05:42%20GMT	http://developer.freevi.com/css/fonts/OpenSans/opensans_regular_macroman/OpenSans-Regular-webfont.svg	G:/My_Work_Space/JavaWorkSpace/morphusSDK/Freevi%20sdk/developer.freevi.com/css/fonts/OpenSans/opensans_regular_macroman/OpenSans-Regular-webfont.svg	(from http://developer.freevi.com/css/common.css)
17:05:43	22248/22248	---M--	200	added ('OK')	application/x-font-woff	etag:%2256e8-50a4b84e1dd19%22	http://developer.freevi.com/css/fonts/OpenSans/opensans_light_macroman/OpenSans-Light-webfont.woff	G:/My_Work_Space/JavaWorkSpace/morphusSDK/Freevi%20sdk/developer.freevi.com/css/fonts/OpenSans/opensans_light_macroman/OpenSans-Light-webfont.woff	(from http://developer.freevi.com/css/common.css)
17:05:43	19514/19514	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%224c3a-50a4b84e1d931%22	http://developer.freevi.com/css/fonts/OpenSans/opensans_light_macroman/OpenSans-Light-webfont.eot?	G:/My_Work_Space/JavaWorkSpace/morphusSDK/Freevi%20sdk/developer.freevi.com/css/fonts/OpenSans/opensans_light_macroman/OpenSans-Light-webfontd41d.eot	(from http://developer.freevi.com/css/common.css)
17:05:44	39476/39476	---M--	200	added ('OK')	text/html	etag:%229a34-50a4b84e1fc59%22	http://developer.freevi.com/css/fonts/OpenSans/opensans_semibold_macroman/OpenSans-Semibold-webfont.ttf	G:/My_Work_Space/JavaWorkSpace/morphusSDK/Freevi%20sdk/developer.freevi.com/css/fonts/OpenSans/opensans_semibold_macroman/OpenSans-Semibold-webfont.html	(from http://developer.freevi.com/css/common.css)
17:05:45	118464/118464	---M--	200	added ('OK')	image/svg+xml	etag:%221cec0-50a4b84e1fc59%22	http://developer.freevi.com/css/fonts/OpenSans/opensans_semibold_macroman/OpenSans-Semibold-webfont.svg	G:/My_Work_Space/JavaWorkSpace/morphusSDK/Freevi%20sdk/developer.freevi.com/css/fonts/OpenSans/opensans_semibold_macroman/OpenSans-Semibold-webfont.svg	(from http://developer.freevi.com/css/common.css)
17:05:46	209/209	---M--	200	added ('OK')	image/png	etag:%22d1-507aeac6bc080%22	http://freevi.com/img/jquery.fs.shifter-icon.png	G:/My_Work_Space/JavaWorkSpace/morphusSDK/Freevi%20sdk/freevi.com/img/jquery.fs.shifter-icon.png	(from http://developer.freevi.com/css/common.css)
17:05:46	20028/20028	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%224e3c-50a4b84e1f871%22	http://developer.freevi.com/css/fonts/OpenSans/opensans_semibold_macroman/OpenSans-Semibold-webfont.eot	G:/My_Work_Space/JavaWorkSpace/morphusSDK/Freevi%20sdk/developer.freevi.com/css/fonts/OpenSans/opensans_semibold_macroman/OpenSans-Semibold-webfont.eot	(from http://developer.freevi.com/css/common.css)
17:05:47	319/319	---M--	200	added ('OK')	image/png	etag:%2213f-51555514da600%22	http://developer.freevi.com/img/camera_sm.png	G:/My_Work_Space/JavaWorkSpace/morphusSDK/Freevi%20sdk/developer.freevi.com/img/camera_sm.png	(from http://developer.freevi.com/css/style.css)
17:05:47	22908/22908	---M--	200	added ('OK')	application/x-font-woff	etag:%22597c-50a4b84e1fc59%22	http://developer.freevi.com/css/fonts/OpenSans/opensans_semibold_macroman/OpenSans-Semibold-webfont.woff	G:/My_Work_Space/JavaWorkSpace/morphusSDK/Freevi%20sdk/developer.freevi.com/css/fonts/OpenSans/opensans_semibold_macroman/OpenSans-Semibold-webfont.woff	(from http://developer.freevi.com/css/common.css)
17:05:47	1522/1522	---M--	200	added ('OK')	image/png	etag:%225f2-50aeb86ea150d%22	http://developer.freevi.com/img/button.png	G:/My_Work_Space/JavaWorkSpace/morphusSDK/Freevi%20sdk/developer.freevi.com/img/button.png	(from http://developer.freevi.com/css/style.css)
17:05:47	20028/20028	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%224e3c-50a4b84e1f871%22	http://developer.freevi.com/css/fonts/OpenSans/opensans_semibold_macroman/OpenSans-Semibold-webfont.eot?	G:/My_Work_Space/JavaWorkSpace/morphusSDK/Freevi%20sdk/developer.freevi.com/css/fonts/OpenSans/opensans_semibold_macroman/OpenSans-Semibold-webfontd41d.eot	(from http://developer.freevi.com/css/common.css)
17:05:47	1278/1278	---M-Z	200	added ('OK')	text/html	etag:%224fe-50adc143acb42-gzip%22	http://developer.freevi.com/doc/overview-frame.html	G:/My_Work_Space/JavaWorkSpace/morphusSDK/Freevi%20sdk/developer.freevi.com/doc/overview-frame.html	(from http://developer.freevi.com/doc/index.html)
17:05:48	2591/2591	---M-Z	200	added ('OK')	text/html	etag:%22a1f-50adc143a7d22-gzip%22	http://developer.freevi.com/doc/allclasses-frame.html	G:/My_Work_Space/JavaWorkSpace/morphusSDK/Freevi%20sdk/developer.freevi.com/doc/allclasses-frame.html	(from http://developer.freevi.com/doc/index.html)
17:05:48	9164/9164	---M-Z	200	added ('OK')	text/html	etag:%2223cc-50ae9d5832e76-gzip%22	http://developer.freevi.com/doc/overview-summary.html	G:/My_Work_Space/JavaWorkSpace/morphusSDK/Freevi%20sdk/developer.freevi.com/doc/overview-summary.html	(from http://developer.freevi.com/doc/index.html)
17:05:52	118467/118467	---M--	200	added ('OK')	image/png	etag:%221cec3-50a4b84e20bf9%22	http://developer.freevi.com/img/background.png	G:/My_Work_Space/JavaWorkSpace/morphusSDK/Freevi%20sdk/developer.freevi.com/img/background.png	(from http://developer.freevi.com/css/style.css)
17:05:52	12685/12685	---M-Z	200	added ('OK')	text/css	etag:%22318d-51555d7043b48-gzip%22	http://developer.freevi.com/doc/stylesheet.css	G:/My_Work_Space/JavaWorkSpace/morphusSDK/Freevi%20sdk/developer.freevi.com/doc/stylesheet.css	(from http://developer.freevi.com/doc/overview-frame.html)
17:05:52	1279/1279	---M-Z	200	added ('OK')	text/html	etag:%224ff-50adc143abf8a-gzip%22	http://developer.freevi.com/doc/org/morphus/package-frame.html	G:/My_Work_Space/JavaWorkSpace/morphusSDK/Freevi%20sdk/developer.freevi.com/doc/org/morphus/package-frame.html	(from http://developer.freevi.com/doc/overview-frame.html)
17:05:53	1294/1294	---M-Z	200	added ('OK')	text/html	etag:%2250e-50adc143ac372-gzip%22	http://developer.freevi.com/doc/org/morphus/renderer/package-frame.html	G:/My_Work_Space/JavaWorkSpace/morphusSDK/Freevi%20sdk/developer.freevi.com/doc/org/morphus/renderer/package-frame.html	(from http://developer.freevi.com/doc/overview-frame.html)
17:05:53	2128/2128	---M-Z	200	added ('OK')	text/html	etag:%22850-50adc143ac75a-gzip%22	http://developer.freevi.com/doc/org/morphus/stereo/package-frame.html	G:/My_Work_Space/JavaWorkSpace/morphusSDK/Freevi%20sdk/developer.freevi.com/doc/org/morphus/stereo/package-frame.html	(from http://developer.freevi.com/doc/overview-frame.html)
17:05:53	34737/34737	---M-Z	200	added ('OK')	text/html	etag:%2287b1-50ae9d5831ed6-gzip%22	http://developer.freevi.com/doc/org/morphus/renderer/AbstractRenderer.html	G:/My_Work_Space/JavaWorkSpace/morphusSDK/Freevi%20sdk/developer.freevi.com/doc/org/morphus/renderer/AbstractRenderer.html	(from http://developer.freevi.com/doc/allclasses-frame.html)
17:05:53	12516/12516	---M-Z	200	added ('OK')	text/html	etag:%2230e4-50ae9d58322be-gzip%22	http://developer.freevi.com/doc/org/morphus/stereo/Camera.html	G:/My_Work_Space/JavaWorkSpace/morphusSDK/Freevi%20sdk/developer.freevi.com/doc/org/morphus/stereo/Camera.html	(from http://developer.freevi.com/doc/allclasses-frame.html)
17:05:54	16126/16126	---M-Z	200	added ('OK')	text/html	etag:%223efe-50ae9d58322be-gzip%22	http://developer.freevi.com/doc/org/morphus/stereo/Camera.Channel.html	G:/My_Work_Space/JavaWorkSpace/morphusSDK/Freevi%20sdk/developer.freevi.com/doc/org/morphus/stereo/Camera.Channel.html	(from http://developer.freevi.com/doc/allclasses-frame.html)
17:05:54	13491/13491	---M-Z	200	added ('OK')	text/html	etag:%2234b3-50ae9d58326a6-gzip%22	http://developer.freevi.com/doc/org/morphus/stereo/Display.html	G:/My_Work_Space/JavaWorkSpace/morphusSDK/Freevi%20sdk/developer.freevi.com/doc/org/morphus/stereo/Display.html	(from http://developer.freevi.com/doc/allclasses-frame.html)
17:05:54	17930/17930	---M-Z	200	added ('OK')	text/html	etag:%22460a-50ae9d58326a6-gzip%22	http://developer.freevi.com/doc/org/morphus/stereo/Display.Layout.html	G:/My_Work_Space/JavaWorkSpace/morphusSDK/Freevi%20sdk/developer.freevi.com/doc/org/morphus/stereo/Display.Layout.html	(from http://developer.freevi.com/doc/allclasses-frame.html)
17:05:54	17160/17160	---M-Z	200	added ('OK')	text/html	etag:%224308-50ae9d58326a6-gzip%22	http://developer.freevi.com/doc/org/morphus/stereo/Display.RenderMode.html	G:/My_Work_Space/JavaWorkSpace/morphusSDK/Freevi%20sdk/developer.freevi.com/doc/org/morphus/stereo/Display.RenderMode.html	(from http://developer.freevi.com/doc/allclasses-frame.html)
17:05:55	18049/18049	---M-Z	200	added ('OK')	text/html	etag:%224681-50ae9d58326a6-gzip%22	http://developer.freevi.com/doc/org/morphus/stereo/Display.TnMode.html	G:/My_Work_Space/JavaWorkSpace/morphusSDK/Freevi%20sdk/developer.freevi.com/doc/org/morphus/stereo/Display.TnMode.html	(from http://developer.freevi.com/doc/allclasses-frame.html)
17:05:55	27626/27626	---M-Z	200	added ('OK')	text/html	etag:%226bea-50ae9d5831aee-gzip%22	http://developer.freevi.com/doc/org/morphus/MoSDK.html	G:/My_Work_Space/JavaWorkSpace/morphusSDK/Freevi%20sdk/developer.freevi.com/doc/org/morphus/MoSDK.html	(from http://developer.freevi.com/doc/allclasses-frame.html)
17:05:55	22963/22963	---M-Z	200	added ('OK')	text/html	etag:%2259b3-50ae9d5831aee-gzip%22	http://developer.freevi.com/doc/org/morphus/MoConfig.html	G:/My_Work_Space/JavaWorkSpace/morphusSDK/Freevi%20sdk/developer.freevi.com/doc/org/morphus/MoConfig.html	(from http://developer.freevi.com/doc/allclasses-frame.html)
17:05:55	23953/23953	---M-Z	200	added ('OK')	text/html	etag:%225d91-50ae9d5831aee-gzip%22	http://developer.freevi.com/doc/org/morphus/MoConfig.Builder.html	G:/My_Work_Space/JavaWorkSpace/morphusSDK/Freevi%20sdk/developer.freevi.com/doc/org/morphus/MoConfig.Builder.html	(from http://developer.freevi.com/doc/allclasses-frame.html)
17:05:55	16715/16715	---M-Z	200	added ('OK')	text/html	etag:%22414b-50ae9d58326a6-gzip%22	http://developer.freevi.com/doc/org/morphus/stereo/StereoCamera.html	G:/My_Work_Space/JavaWorkSpace/morphusSDK/Freevi%20sdk/developer.freevi.com/doc/org/morphus/stereo/StereoCamera.html	(from http://developer.freevi.com/doc/allclasses-frame.html)
17:05:56	26290/26290	---M-Z	200	added ('OK')	text/html	etag:%2266b2-50ae9d58326a6-gzip%22	http://developer.freevi.com/doc/org/morphus/stereo/StereoDisplay.html	G:/My_Work_Space/JavaWorkSpace/morphusSDK/Freevi%20sdk/developer.freevi.com/doc/org/morphus/stereo/StereoDisplay.html	(from http://developer.freevi.com/doc/allclasses-frame.html)
17:05:56	20830/20830	---M-Z	200	added ('OK')	text/html	etag:%22515e-50ae9d5831ed6-gzip%22	http://developer.freevi.com/doc/org/morphus/renderer/Viewport.html	G:/My_Work_Space/JavaWorkSpace/morphusSDK/Freevi%20sdk/developer.freevi.com/doc/org/morphus/renderer/Viewport.html	(from http://developer.freevi.com/doc/allclasses-frame.html)
17:05:56	18890/18890	---M-Z	200	added ('OK')	text/html	etag:%2249ca-50ae9d5832a8e-gzip%22	http://developer.freevi.com/doc/org/morphus/stereo/VoidDisplay.html	G:/My_Work_Space/JavaWorkSpace/morphusSDK/Freevi%20sdk/developer.freevi.com/doc/org/morphus/stereo/VoidDisplay.html	(from http://developer.freevi.com/doc/allclasses-frame.html)
17:05:56	8718/8718	---M-Z	200	added ('OK')	text/html	etag:%22220e-50ae9d583325e-gzip%22	http://developer.freevi.com/doc/overview-tree.html	G:/My_Work_Space/JavaWorkSpace/morphusSDK/Freevi%20sdk/developer.freevi.com/doc/overview-tree.html	(from http://developer.freevi.com/doc/overview-summary.html)
17:05:57	4309/4309	---M-Z	200	added ('OK')	text/html	etag:%2210d5-50ae9d5831706-gzip%22	http://developer.freevi.com/doc/deprecated-list.html	G:/My_Work_Space/JavaWorkSpace/morphusSDK/Freevi%20sdk/developer.freevi.com/doc/deprecated-list.html	(from http://developer.freevi.com/doc/overview-summary.html)
17:05:57	49043/49043	---M-Z	200	added ('OK')	text/html	etag:%22bf93-50ae9d5831706-gzip%22	http://developer.freevi.com/doc/index-all.html	G:/My_Work_Space/JavaWorkSpace/morphusSDK/Freevi%20sdk/developer.freevi.com/doc/index-all.html	(from http://developer.freevi.com/doc/overview-summary.html)
17:05:57	9524/9524	---M-Z	200	added ('OK')	text/html	etag:%222534-50ae9d5831706-gzip%22	http://developer.freevi.com/doc/help-doc.html	G:/My_Work_Space/JavaWorkSpace/morphusSDK/Freevi%20sdk/developer.freevi.com/doc/help-doc.html	(from http://developer.freevi.com/doc/overview-summary.html)
17:05:57	3047/3047	---M-Z	200	added ('OK')	text/html	etag:%22be7-50adc143a84f2-gzip%22	http://developer.freevi.com/doc/indexe0d5.html?overview-summary.html	G:/My_Work_Space/JavaWorkSpace/morphusSDK/Freevi%20sdk/developer.freevi.com/doc/indexe0d5e0d5.html	(from http://developer.freevi.com/doc/overview-summary.html)
17:05:57	2315/2315	---M-Z	200	added ('OK')	text/html	etag:%2290b-50adc143a7d22-gzip%22	http://developer.freevi.com/doc/allclasses-noframe.html	G:/My_Work_Space/JavaWorkSpace/morphusSDK/Freevi%20sdk/developer.freevi.com/doc/allclasses-noframe.html	(from http://developer.freevi.com/doc/overview-summary.html)
17:05:58	4891/4891	---M--	200	added ('OK')	image/png	etag:%22131b-50adc143a7d22%22	http://developer.freevi.com/doc/doc-files/morphus.png	G:/My_Work_Space/JavaWorkSpace/morphusSDK/Freevi%20sdk/developer.freevi.com/doc/doc-files/morphus.png	(from http://developer.freevi.com/doc/overview-summary.html)
17:05:58	5825/5825	---M-Z	200	added ('OK')	text/html	etag:%2216c1-50ae9d5831ed6-gzip%22	http://developer.freevi.com/doc/org/morphus/package-summary.html	G:/My_Work_Space/JavaWorkSpace/morphusSDK/Freevi%20sdk/developer.freevi.com/doc/org/morphus/package-summary.html	(from http://developer.freevi.com/doc/overview-summary.html)
17:05:58	6731/6731	---M-Z	200	added ('OK')	text/html	etag:%221a4b-50ae9d58322be-gzip%22	http://developer.freevi.com/doc/org/morphus/renderer/package-summary.html	G:/My_Work_Space/JavaWorkSpace/morphusSDK/Freevi%20sdk/developer.freevi.com/doc/org/morphus/renderer/package-summary.html	(from http://developer.freevi.com/doc/overview-summary.html)
17:05:58	8898/8898	---M-Z	200	added ('OK')	text/html	etag:%2222c2-50ae9d5832e76-gzip%22	http://developer.freevi.com/doc/org/morphus/stereo/package-summary.html	G:/My_Work_Space/JavaWorkSpace/morphusSDK/Freevi%20sdk/developer.freevi.com/doc/org/morphus/stereo/package-summary.html	(from http://developer.freevi.com/doc/overview-summary.html)
17:05:59	952/952	---M-Z	200	added ('OK')	text/css	etag:%223b8-51555e2e084d9-gzip%22	http://developer.freevi.com/doc/morphus-documentation.css	G:/My_Work_Space/JavaWorkSpace/morphusSDK/Freevi%20sdk/developer.freevi.com/doc/morphus-documentation.css	(from http://developer.freevi.com/doc/stylesheet.css)
